"188027";"093";"              1"; 122; 7; 122; 122; 52; 28; 0; M; 1; 1
"188027";"093";"              2"; 3; 1; 3; 3; 3; 0; 0; U; 2.9; 3
"188027";"094";"Total"; 20; 3; 20; 20; 12; 4; 0; U; 4; 4
"188027";"094";"              1"; 20; 3; 20; 20; 12; 4; 0; U; 4; 4
"188027";"094";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"095";"Total"; 45; 4; 45; 45; 20; 13; 0; S; 1; 1
"188027";"095";"              1"; 45; 4; 45; 45; 20; 13; 0; S; 1; 1
"188027";"095";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"096";"Total"; 54; 4; 54; 54; 34; 9; 0; U; 14; 14
"188027";"096";"              1"; 54; 4; 54; 54; 34; 9; 0; U; 14; 14
"188027";"096";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"097";"Total"; 45; 2; 45; 45; 31; 14; 0; U; 17; 17
"188027";"097";"              1"; 45; 2; 45; 45; 31; 14; 0; U; 17; 17
"188027";"097";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"098";"Total"; 42; 2; 42; 42; 28; 14; 0; U; 14; 14
"188027";"098";"              1"; 42; 2; 42; 42; 28; 14; 0; U; 14; 14
"188027";"098";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"099";"Total"; 25; 1; 25; 25; 25; 0; 0; U; 24.9; 25
"188027";"099";"              1"; 25; 1; 25; 25; 25; 0; 0; U; 24.9; 25
"188027";"099";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"100-";"Total"; 10; 1; 10; 10; 10; 0; 0; U; 9.9; 10
"188027";"100-";"              1"; 10; 1; 10; 10; 10; 0; 0; U; 9.9; 10
"188027";"100-";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"100";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"100";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"100";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"101";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"101";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"101";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"102";"Total"; 10; 1; 10; 10; 10; 0; 0; U; 9.9; 10
"188027";"102";"              1"; 10; 1; 10; 10; 10; 0; 0; U; 9.9; 10
"188027";"102";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"103";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"103";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"103";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"104";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"104";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"104";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"105";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"105";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"105";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"106";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"106";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"106";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"107";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"107";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"107";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"108";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"108";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"108";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"109";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"109";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"109";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188030";"Total";"Total"; 330327; 20231; 330327; 330327; 526; 477; 0; S; 1; 1
"188030";"Total";"              1"; 164880; 10024; 164880; 164880; 526; 477; 0; S; 1; 1
"188030";"Total";"              2"; 165447; 10207; 165447; 165447; 392; 375; 0; S; 1; 1
"188030";"0-9";"Total"; 49246; 3004; 49246; 49246; 421; 328; 0; S; 1; 1
"188030";"0-9";"              1"; 13203; 780; 13203; 13203; 421; 177; 0; S; 1; 1
"188030";"0-9";"              2"; 36043; 2224; 36043; 36043; 328; 280; 0; S; 1; 1
"188030";"000";"Total"; 2237; 150; 2237; 2237; 73; 65; 0; S; 1; 1
"188030";"000";"              1"; 107; 11; 107; 107; 19; 18; 0; S; 1; 1
"188030";"000";"              2"; 2130; 139; 2130; 2130; 73; 65; 0; S; 1; 1
"188030";"001";"Total"; 4781; 313; 4781; 4781; 120; 106; 0; S; 1; 1
"188030";"001";"              1"; 554; 27; 554; 554; 78; 70; 0; S; 1; 1
"188030";"001";"              2"; 4227; 286; 4227; 4227; 120; 106; 0; S; 1; 1
"188030";"002";"Total"; 4533; 291; 4533; 4533; 193; 155; 0; S; 1; 1
"188030";"002";"              1"; 683; 38; 683; 683; 101; 100; 0; S; 1; 1
"188030";"002";"              2"; 3850; 253; 3850; 3850; 193; 155; 0; S; 1; 1
"188030";"003";"Total"; 5609; 293; 5609; 5609; 328; 280; 0; S; 1; 1
"188030";"003";"              1"; 861; 46; 861; 861; 125; 93; 0; S; 1; 1
"188030";"003";"              2"; 4748; 247; 4748; 4748; 328; 280; 0; S; 1; 1
"188030";"004";"Total"; 5562; 326; 5562; 5562; 150; 130; 0; S; 1; 1
"188030";"004";"              1"; 1536; 79; 1536; 1536; 130; 122; 0; S; 1; 1
"188030";"004";"              2"; 4026; 247; 4026; 4026; 150; 122; 0; S; 1; 1
"188030";"005";"Total"; 4410; 303; 4410; 4410; 155; 123; 0; S; 1; 1
"188030";"005";"              1"; 1046; 88; 1046; 1046; 90; 51; 0; S; 1; 1
"188030";"005";"              2"; 3364; 215; 3364; 3364; 155; 123; 0; S; 1; 1
"188030";"006";"Total"; 5235; 354; 5235; 5235; 145; 95; 0; S; 1; 1
"188030";"006";"              1"; 1556; 96; 1556; 1556; 145; 95; 0; S; 1; 1
"188030";"006";"              2"; 3679; 258; 3679; 3679; 92; 83; 0; S; 1; 1
"188030";"007";"Total"; 5824; 331; 5824; 5824; 268; 177; 0; S; 1; 1
"188030";"007";"              1"; 2233; 121; 2233; 2233; 177; 119; 0; S; 1; 1
"188030";"007";"              2"; 3591; 210; 3591; 3591; 268; 133; 0; S; 1; 1
"188030";"008";"Total"; 5691; 308; 5691; 5691; 421; 201; 0; S; 1; 1
"188030";"008";"              1"; 2481; 126; 2481; 2481; 421; 130; 0; S; 1; 1
"188030";"008";"              2"; 3210; 182; 3210; 3210; 201; 89; 0; S; 1; 1
"188030";"009";"Total"; 5364; 335; 5364; 5364; 165; 82; 0; S; 1; 1
"188030";"009";"              1"; 2146; 148; 2146; 2146; 82; 65; 0; S; 1; 1
"188030";"009";"              2"; 3218; 187; 3218; 3218; 165; 80; 0; S; 1; 1
"188030";"10-19";"Total"; 47920; 3046; 47920; 47920; 195; 192; 0; S; 1; 1
"188030";"10-19";"              1"; 22115; 1476; 22115; 22115; 182; 155; 0; S; 1; 1
"188030";"10-19";"              2"; 25805; 1570; 25805; 25805; 195; 192; 0; S; 1; 1
"188030";"010";"Total"; 4227; 281; 4227; 4227; 127; 93; 0; S; 1; 1
"188030";"010";"              1"; 1952; 121; 1952; 1952; 127; 91; 0; S; 1; 1
"188030";"010";"              2"; 2275; 160; 2275; 2275; 93; 79; 0; S; 1; 1
"188030";"011";"Total"; 3636; 282; 3636; 3636; 70; 68; 0; S; 1; 1
"188030";"011";"              1"; 2117; 162; 2117; 2117; 70; 68; 0; S; 1; 1
"188030";"011";"              2"; 1519; 120; 1519; 1519; 60; 59; 0; S; 1; 1
"188030";"012";"Total"; 6198; 373; 6198; 6198; 195; 192; 0; S; 1; 1
"188030";"012";"              1"; 2843; 198; 2843; 2843; 107; 85; 0; S; 1; 1
"188030";"012";"              2"; 3355; 175; 3355; 3355; 195; 192; 0; S; 1; 1
"188030";"013";"Total"; 4149; 286; 4149; 4149; 95; 93; 0; S; 1; 1
"188030";"013";"              1"; 1939; 130; 1939; 1939; 93; 54; 0; S; 1; 1
"188030";"013";"              2"; 2210; 156; 2210; 2210; 95; 72; 0; S; 1; 1
"188030";"014";"Total"; 5096; 298; 5096; 5096; 155; 153; 0; S; 1; 1
"188030";"014";"              1"; 2470; 137; 2470; 2470; 155; 131; 0; S; 1; 1
"188030";"014";"              2"; 2626; 161; 2626; 2626; 153; 85; 0; S; 1; 1
"188030";"015";"Total"; 5439; 335; 5439; 5439; 148; 116; 0; S; 1; 1
"188030";"015";"              1"; 2480; 163; 2480; 2480; 106; 97; 0; S; 1; 1
"188030";"015";"              2"; 2959; 172; 2959; 2959; 148; 116; 0; S; 1; 1
"188030";"016";"Total"; 4455; 297; 4455; 4455; 105; 103; 0; S; 1; 1
"188030";"016";"              1"; 1974; 142; 1974; 1974; 103; 92; 0; S; 1; 1
"188030";"016";"              2"; 2481; 155; 2481; 2481; 105; 91; 0; S; 1; 1
"188030";"017";"Total"; 5507; 310; 5507; 5507; 182; 121; 0; S; 1; 1
"188030";"017";"              1"; 2455; 155; 2455; 2455; 182; 64; 0; S; 1; 1
"188030";"017";"              2"; 3052; 155; 3052; 3052; 121; 104; 0; S; 1; 1
"188030";"018";"Total"; 4641; 288; 4641; 4641; 179; 159; 0; S; 1; 1
"188030";"018";"              1"; 1951; 140; 1951; 1951; 108; 69; 0; S; 1; 1
"188030";"018";"              2"; 2690; 148; 2690; 2690; 179; 159; 0; S; 1; 1
"188030";"019";"Total"; 4572; 296; 4572; 4572; 136; 118; 0; S; 1; 1
"188030";"019";"              1"; 1934; 128; 1934; 1934; 104; 70; 0; S; 1; 1
"188030";"019";"              2"; 2638; 168; 2638; 2638; 136; 118; 0; S; 1; 1
"188030";"20-29";"Total"; 49837; 2963; 49837; 49837; 392; 223; 0; S; 1; 1
"188030";"20-29";"              1"; 26393; 1580; 26393; 26393; 223; 219; 0; S; 1; 1
"188030";"20-29";"              2"; 23444; 1383; 23444; 23444; 392; 193; 0; S; 1; 1
"188030";"020";"Total"; 4544; 298; 4544; 4544; 101; 92; 0; S; 1; 1
"188030";"020";"              1"; 2367; 150; 2367; 2367; 101; 92; 0; S; 1; 1
"188030";"020";"              2"; 2177; 148; 2177; 2177; 81; 70; 0; S; 1; 1
"188030";"021";"Total"; 5133; 318; 5133; 5133; 189; 154; 0; S; 1; 1
"188030";"021";"              1"; 2740; 169; 2740; 2740; 119; 117; 0; S; 1; 1
"188030";"021";"              2"; 2393; 149; 2393; 2393; 189; 154; 0; S; 1; 1
"188030";"022";"Total"; 5486; 313; 5486; 5486; 392; 177; 0; S; 1; 1
"188030";"022";"              1"; 2975; 172; 2975; 2975; 149; 139; 0; S; 1; 1
"188030";"022";"              2"; 2511; 141; 2511; 2511; 392; 177; 0; S; 1; 1
"188030";"023";"Total"; 5195; 312; 5195; 5195; 194; 121; 0; S; 1; 1
"188030";"023";"              1"; 2569; 162; 2569; 2569; 194; 121; 0; S; 1; 1
"188030";"023";"              2"; 2626; 150; 2626; 2626; 104; 83; 0; S; 1; 1
"188030";"024";"Total"; 4125; 286; 4125; 4125; 104; 82; 0; S; 1; 1
"188030";"024";"              1"; 2533; 155; 2533; 2533; 104; 75; 0; S; 1; 1
"188030";"024";"              2"; 1592; 131; 1592; 1592; 82; 73; 0; S; 1; 1
"188030";"025";"Total"; 5681; 321; 5681; 5681; 223; 193; 0; S; 1; 1
"188030";"025";"              1"; 3102; 175; 3102; 3102; 223; 165; 0; S; 1; 1
"188030";"025";"              2"; 2579; 146; 2579; 2579; 193; 148; 0; S; 1; 1
"188030";"026";"Total"; 4880; 293; 4880; 4880; 176; 169; 0; S; 1; 1
"188030";"026";"              1"; 2602; 163; 2602; 2602; 176; 169; 0; S; 1; 1
"188030";"026";"              2"; 2278; 130; 2278; 2278; 159; 131; 0; S; 1; 1
"188030";"027";"Total"; 5046; 276; 5046; 5046; 170; 156; 0; S; 1; 1
"188030";"027";"              1"; 2503; 137; 2503; 2503; 156; 131; 0; S; 1; 1
"188030";"027";"              2"; 2543; 139; 2543; 2543; 170; 139; 0; S; 1; 1
"188030";"028";"Total"; 4482; 269; 4482; 4482; 219; 143; 0; S; 1; 1
"188030";"028";"              1"; 2233; 148; 2233; 2233; 219; 127; 0; S; 1; 1
"188030";"028";"              2"; 2249; 121; 2249; 2249; 143; 116; 0; S; 1; 1
"188030";"029";"Total"; 5265; 277; 5265; 5265; 210; 176; 0; S; 1; 1
"188030";"029";"              1"; 2769; 149; 2769; 2769; 210; 121; 0; S; 1; 1
"188030";"029";"              2"; 2496; 128; 2496; 2496; 176; 167; 0; S; 1; 1
"188030";"30-39";"Total"; 43524; 2713; 43524; 43524; 258; 226; 0; S; 1; 1
"188030";"30-39";"              1"; 21745; 1346; 21745; 21745; 226; 210; 0; S; 1; 1
"188030";"30-39";"              2"; 21779; 1367; 21779; 21779; 258; 182; 0; S; 1; 1
"188030";"030";"Total"; 4535; 303; 4535; 4535; 226; 118; 0; S; 1; 1
"188030";"030";"              1"; 2589; 164; 2589; 2589; 226; 72; 0; S; 1; 1
"188030";"030";"              2"; 1946; 139; 1946; 1946; 118; 91; 0; S; 1; 1
"188030";"031";"Total"; 3970; 262; 3970; 3970; 182; 128; 0; S; 1; 1
"188030";"031";"              1"; 1946; 134; 1946; 1946; 99; 78; 0; S; 1; 1
"188030";"031";"              2"; 2024; 128; 2024; 2024; 182; 128; 0; S; 1; 1
"188030";"032";"Total"; 4347; 262; 4347; 4347; 140; 129; 0; S; 1; 1
"188030";"032";"              1"; 2423; 135; 2423; 2423; 140; 129; 0; S; 1; 1
"188030";"032";"              2"; 1924; 127; 1924; 1924; 86; 78; 0; S; 1; 1
"188030";"033";"Total"; 4215; 239; 4215; 4215; 176; 163; 0; S; 1; 1
"188030";"033";"              1"; 1910; 108; 1910; 1910; 176; 149; 0; S; 1; 1
"188030";"033";"              2"; 2305; 131; 2305; 2305; 163; 159; 0; S; 1; 1
"188030";"034";"Total"; 4275; 260; 4275; 4275; 159; 105; 0; S; 1; 1
"188030";"034";"              1"; 1824; 108; 1824; 1824; 102; 78; 0; S; 1; 1
"188030";"034";"              2"; 2451; 152; 2451; 2451; 159; 105; 0; S; 1; 1
"188030";"035";"Total"; 4576; 272; 4576; 4576; 210; 152; 0; S; 1; 1
"188030";"035";"              1"; 2373; 138; 2373; 2373; 210; 152; 0; S; 1; 1
"188030";"035";"              2"; 2203; 134; 2203; 2203; 91; 76; 0; S; 1; 1
"188030";"036";"Total"; 3774; 259; 3774; 3774; 106; 95; 0; S; 1; 1
"188030";"036";"              1"; 1916; 137; 1916; 1916; 93; 69; 0; S; 1; 1
"188030";"036";"              2"; 1858; 122; 1858; 1858; 106; 95; 0; S; 1; 1
"188030";"037";"Total"; 4142; 262; 4142; 4142; 138; 117; 0; S; 1; 1
"188030";"037";"              1"; 2133; 134; 2133; 2133; 138; 86; 0; S; 1; 1
"188030";"037";"              2"; 2009; 128; 2009; 2009; 117; 76; 0; S; 1; 1
"188030";"038";"Total"; 5179; 312; 5179; 5179; 258; 150; 0; S; 1; 1
"188030";"038";"              1"; 2503; 150; 2503; 2503; 138; 136; 0; S; 1; 1
"188030";"038";"              2"; 2676; 162; 2676; 2676; 258; 150; 0; S; 1; 1
"188030";"039";"Total"; 4511; 282; 4511; 4511; 180; 146; 0; S; 1; 1
"188030";"039";"              1"; 2128; 138; 2128; 2128; 180; 146; 0; S; 1; 1
"188030";"039";"              2"; 2383; 144; 2383; 2383; 105; 85; 0; S; 1; 1
"188030";"40-49";"Total"; 40891; 2487; 40891; 40891; 477; 391; 0; S; 1; 1
"188030";"40-49";"              1"; 22024; 1288; 22024; 22024; 477; 391; 0; S; 1; 1
"188030";"40-49";"              2"; 18867; 1199; 18867; 18867; 221; 215; 0; S; 1; 1
"188030";"040";"Total"; 4341; 253; 4341; 4341; 215; 119; 0; S; 1; 1
"188030";"040";"              1"; 2320; 127; 2320; 2320; 115; 101; 0; S; 1; 1
"188030";"040";"              2"; 2021; 126; 2021; 2021; 215; 119; 0; S; 1; 1
"188030";"041";"Total"; 3923; 253; 3923; 3923; 129; 102; 0; S; 1; 1
"188030";"041";"              1"; 2164; 130; 2164; 2164; 85; 78; 0; S; 1; 1
"188030";"041";"              2"; 1759; 123; 1759; 1759; 129; 102; 0; S; 1; 1
"188030";"042";"Total"; 4386; 274; 4386; 4386; 224; 108; 0; S; 1; 1
"188030";"042";"              1"; 2455; 140; 2455; 2455; 224; 108; 0; S; 1; 1
"188030";"042";"              2"; 1931; 134; 1931; 1931; 99; 74; 0; S; 1; 1
"188030";"043";"Total"; 4263; 256; 4263; 4263; 477; 391; 0; S; 1; 1
"188030";"043";"              1"; 2515; 126; 2515; 2515; 477; 391; 0; S; 1; 1
"188030";"043";"              2"; 1748; 130; 1748; 1748; 74; 66; 0; S; 1; 1
"188030";"044";"Total"; 4280; 253; 4280; 4280; 221; 166; 0; S; 1; 1
"188030";"044";"              1"; 2120; 118; 2120; 2120; 166; 139; 0; S; 1; 1
"188030";"044";"              2"; 2160; 135; 2160; 2160; 221; 117; 0; S; 1; 1
"188030";"045";"Total"; 4309; 254; 4309; 4309; 142; 139; 0; S; 1; 1
"188030";"045";"              1"; 2099; 128; 2099; 2099; 142; 114; 0; S; 1; 1
"188030";"045";"              2"; 2210; 126; 2210; 2210; 139; 90; 0; S; 1; 1
"188030";"046";"Total"; 3481; 221; 3481; 3481; 109; 86; 0; S; 1; 1
"188030";"046";"              1"; 1930; 116; 1930; 1930; 86; 73; 0; S; 1; 1
"188030";"046";"              2"; 1551; 105; 1551; 1551; 109; 79; 0; S; 1; 1
"188030";"047";"Total"; 3668; 236; 3668; 3668; 205; 101; 0; S; 1; 1
"188030";"047";"              1"; 2121; 135; 2121; 2121; 101; 70; 0; S; 1; 1
"188030";"047";"              2"; 1547; 101; 1547; 1547; 205; 85; 0; S; 1; 1
"188030";"048";"Total"; 4492; 262; 4492; 4492; 162; 143; 0; S; 1; 1
"188030";"048";"              1"; 2118; 148; 2118; 2118; 162; 70; 0; S; 1; 1
"188030";"048";"              2"; 2374; 114; 2374; 2374; 143; 142; 0; S; 1; 1
"188030";"049";"Total"; 3748; 225; 3748; 3748; 77; 76; 0; S; 1; 1
"188030";"049";"              1"; 2182; 120; 2182; 2182; 77; 76; 0; S; 1; 1
"188030";"049";"              2"; 1566; 105; 1566; 1566; 76; 71; 0; S; 1; 1
"188030";"50-59";"Total"; 39128; 2304; 39128; 39128; 526; 375; 0; S; 1; 1
"188030";"50-59";"              1"; 21039; 1199; 21039; 21039; 526; 292; 0; S; 1; 1
"188030";"50-59";"              2"; 18089; 1105; 18089; 18089; 375; 281; 0; S; 1; 1
"188030";"050";"Total"; 4271; 250; 4271; 4271; 120; 108; 0; S; 1; 1
"188030";"050";"              1"; 2068; 132; 2068; 2068; 96; 88; 0; S; 1; 1
"188030";"050";"              2"; 2203; 118; 2203; 2203; 120; 108; 0; S; 1; 1
"188030";"051";"Total"; 4571; 261; 4571; 4571; 142; 129; 0; S; 1; 1
"188030";"051";"              1"; 2461; 144; 2461; 2461; 142; 103; 0; S; 1; 1
"188030";"051";"              2"; 2110; 117; 2110; 2110; 129; 90; 0; S; 1; 1
"188030";"052";"Total"; 4387; 236; 4387; 4387; 281; 162; 0; S; 1; 1
"188030";"052";"              1"; 2279; 126; 2279; 2279; 162; 77; 0; S; 1; 1
"188030";"052";"              2"; 2108; 110; 2108; 2108; 281; 141; 0; S; 1; 1
"188030";"053";"Total"; 3468; 243; 3468; 3468; 103; 94; 0; S; 1; 1
"188030";"053";"              1"; 1985; 132; 1985; 1985; 103; 94; 0; S; 1; 1
"188030";"053";"              2"; 1483; 111; 1483; 1483; 53; 53; 0; S; 1; 1
"188030";"054";"Total"; 4006; 236; 4006; 4006; 153; 145; 0; S; 1; 1
"188030";"054";"              1"; 2059; 112; 2059; 2059; 153; 145; 0; S; 1; 1
"188030";"054";"              2"; 1947; 124; 1947; 1947; 140; 82; 0; S; 1; 1
"188030";"055";"Total"; 4081; 223; 4081; 4081; 526; 185; 0; S; 1; 1
"188030";"055";"              1"; 2376; 104; 2376; 2376; 526; 185; 0; S; 1; 1
"188030";"055";"              2"; 1705; 119; 1705; 1705; 85; 84; 0; S; 1; 1
"188030";"056";"Total"; 3716; 214; 3716; 3716; 228; 147; 0; S; 1; 1
"188030";"056";"              1"; 2119; 110; 2119; 2119; 228; 127; 0; S; 1; 1
"188030";"056";"              2"; 1597; 104; 1597; 1597; 147; 72; 0; S; 1; 1
"188030";"057";"Total"; 3869; 212; 3869; 3869; 375; 212; 0; S; 1; 1
"188030";"057";"              1"; 2146; 117; 2146; 2146; 212; 86; 0; S; 1; 1
"188030";"057";"              2"; 1723; 95; 1723; 1723; 375; 83; 0; S; 1; 1
"188030";"058";"Total"; 2869; 201; 2869; 2869; 149; 104; 0; S; 1; 1
"188030";"058";"              1"; 1230; 94; 1230; 1230; 76; 57; 0; S; 1; 1
"188030";"058";"              2"; 1639; 107; 1639; 1639; 149; 104; 0; S; 1; 1
"188030";"059";"Total"; 3890; 228; 3890; 3890; 292; 109; 0; S; 1; 1
"188030";"059";"              1"; 2316; 128; 2316; 2316; 292; 81; 0; S; 1; 1
"188030";"059";"              2"; 1574; 100; 1574; 1574; 109; 82; 0; S; 1; 1
"188030";"60-69";"Total"; 28411; 1770; 28411; 28411; 310; 225; 0; S; 1; 1
"188030";"60-69";"              1"; 17001; 1045; 17001; 17001; 225; 189; 0; S; 1; 1
"188030";"60-69";"              2"; 11410; 725; 11410; 11410; 310; 192; 0; S; 1; 1
"188030";"060";"Total"; 3452; 219; 3452; 3452; 113; 91; 0; S; 1; 1
"188030";"060";"              1"; 1810; 112; 1810; 1810; 91; 85; 0; S; 1; 1
"188030";"060";"              2"; 1642; 107; 1642; 1642; 113; 66; 0; S; 1; 1
"188030";"061";"Total"; 3020; 189; 3020; 3020; 111; 106; 0; S; 1; 1
"188030";"061";"              1"; 1775; 103; 1775; 1775; 111; 105; 0; S; 1; 1
"188030";"061";"              2"; 1245; 86; 1245; 1245; 106; 59; 0; S; 1; 1
"188030";"062";"Total"; 3019; 192; 3019; 3019; 108; 104; 0; S; 1; 1
"188030";"062";"              1"; 2010; 115; 2010; 2010; 108; 104; 0; S; 1; 1
"188030";"062";"              2"; 1009; 77; 1009; 1009; 44; 41; 0; S; 1; 1
"188030";"063";"Total"; 2881; 176; 2881; 2881; 169; 108; 0; S; 1; 1
"188030";"063";"              1"; 1599; 106; 1599; 1599; 108; 92; 0; S; 1; 1
"188030";"063";"              2"; 1282; 70; 1282; 1282; 169; 87; 0; S; 1; 1
"188030";"064";"Total"; 2388; 183; 2388; 2388; 109; 71; 0; S; 1; 1
"188030";"064";"              1"; 1369; 116; 1369; 1369; 52; 51; 0; S; 1; 1
"188030";"064";"              2"; 1019; 67; 1019; 1019; 109; 71; 0; S; 1; 1
"188030";"065";"Total"; 3379; 183; 3379; 3379; 225; 189; 0; S; 1; 1
"188030";"065";"              1"; 1998; 103; 1998; 1998; 225; 189; 0; S; 1; 1
"188030";"065";"              2"; 1381; 80; 1381; 1381; 106; 48; 0; S; 1; 1
"188030";"066";"Total"; 2489; 164; 2489; 2489; 99; 97; 0; S; 1; 1
"188030";"066";"              1"; 1709; 108; 1709; 1709; 99; 97; 0; S; 1; 1
"188030";"066";"              2"; 780; 56; 780; 780; 62; 44; 0; S; 1; 1
"188030";"067";"Total"; 2443; 157; 2443; 2443; 83; 63; 0; S; 1; 1
"188030";"067";"              1"; 1493; 92; 1493; 1493; 63; 56; 0; S; 1; 1
"188030";"067";"              2"; 950; 65; 950; 950; 83; 49; 0; S; 1; 1
"188030";"068";"Total"; 2587; 159; 2587; 2587; 192; 109; 0; S; 1; 1
"188030";"068";"              1"; 1564; 96; 1564; 1564; 109; 106; 0; S; 1; 1
"188030";"068";"              2"; 1023; 63; 1023; 1023; 192; 104; 0; S; 1; 1
"188030";"069";"Total"; 2753; 148; 2753; 2753; 310; 86; 0; S; 1; 1
"188030";"069";"              1"; 1674; 94; 1674; 1674; 80; 74; 0; S; 1; 1
"188030";"069";"              2"; 1079; 54; 1079; 1079; 310; 86; 0; S; 1; 1
"188030";"70-79";"Total"; 19395; 1185; 19395; 19395; 208; 162; 0; S; 1; 1
"188030";"70-79";"              1"; 11883; 731; 11883; 11883; 208; 156; 0; S; 1; 1
"188030";"70-79";"              2"; 7512; 454; 7512; 7512; 162; 158; 0; S; 1; 1
"188030";"070";"Total"; 2452; 144; 2452; 2452; 145; 120; 0; S; 1; 1
"188030";"070";"              1"; 1484; 91; 1484; 1484; 145; 71; 0; S; 1; 1
"188030";"070";"              2"; 968; 53; 968; 968; 120; 69; 0; S; 1; 1
"188030";"071";"Total"; 2007; 136; 2007; 2007; 81; 70; 0; S; 1; 1
"188030";"071";"              1"; 1183; 87; 1183; 1183; 81; 69; 0; S; 1; 1
